,0,1,2,3,4,5,6
2526,75,82,87,89,92,82,93
2527,86,87,78,84,86,86,77
2528,83,75,84,85,78,84,86
2529,96,77,86,91,90,85,84
2530,95,79,82,85,80,85,83
2531,95,79,82,85,80,85,83
2532,88,97,89,90,78,84,90
2533,95,79,82,85,80,85,83
2534,88,91,84,80,87,86,94
2535,73,82,82,84,82,85,84
2536,86,87,78,84,86,86,77
2537,86,91,80,93,79,91,79
2538,96,81,76,85,82,79,86
2539,73,82,82,84,82,85,84
2540,86,90,79,92,80,90,84
2541,73,82,82,84,82,85,84
2542,73,82,82,84,82,85,84
2543,73,82,82,84,82,85,84
2544,73,82,82,84,82,85,84
2545,89,95,84,82,84,73,90
2546,89,95,84,82,84,73,90
2547,88,91,84,80,87,86,94
2548,87,91,89,84,81,82,73
2549,89,98,86,87,81,83,89
2550,95,79,82,85,80,85,83
2551,73,82,82,84,82,85,84
2552,74,80,86,90,92,85,84
2553,74,80,86,90,92,85,84
2554,96,79,82,84,81,86,84
2555,95,79,82,85,80,85,83
2556,73,82,82,84,82,85,84
2557,87,90,89,83,82,82,78
2558,83,73,88,90,88,84,87
2559,74,82,80,84,83,85,80
2560,89,95,94,77,85,83,92
2561,96,77,86,91,90,85,84
2562,73,82,82,84,82,85,84
2563,95,84,81,93,76,90,86
2564,73,82,82,84,82,85,84
2565,88,86,78,90,97,79,84
2566,87,88,74,84,87,79,83
2567,87,88,74,84,87,79,83
2568,87,88,74,84,87,79,83
2569,87,88,74,84,87,79,83
2570,87,88,74,84,87,79,83
2571,73,82,82,84,82,85,84
2572,89,95,93,78,84,82,91
2573,89,95,93,78,84,82,91
2574,89,95,93,78,84,82,91
2575,89,95,93,78,84,82,91
2576,87,88,74,84,87,79,83
2577,87,88,74,84,87,79,83
2578,87,88,74,84,87,79,83
2579,87,88,74,84,87,79,83
2580,87,88,74,84,87,79,83
2581,87,88,74,84,87,79,83
2582,87,88,74,84,87,79,83
2583,87,88,74,84,87,79,83
2584,87,88,74,84,87,79,83
2585,87,88,74,84,87,79,83
2586,87,88,74,84,87,79,83
2587,87,88,74,84,87,79,83
2588,88,91,75,83,87,77,92
2589,98,84,77,83,83,78,94
2590,87,89,81,83,85,83,89
2591,95,80,81,85,81,85,80
2592,87,89,81,83,85,83,89
2593,87,89,81,83,85,83,89
2594,87,93,91,82,82,79,86
2595,87,89,81,83,85,83,89
2596,88,91,75,83,87,77,92
2597,87,89,81,83,85,83,89
2598,87,89,81,83,85,83,89
2599,87,89,81,83,85,83,89
2600,88,91,75,83,87,77,92
2601,86,87,81,84,85,85,79
2602,86,87,81,84,85,85,79
2603,96,77,86,91,90,85,84
2604,74,88,82,91,78,88,96
2605,73,82,82,84,82,85,84
2606,73,82,82,84,82,85,84
2607,83,73,88,90,88,84,87
2608,74,86,81,92,78,90,87
2609,86,87,78,84,86,86,77
2610,73,82,82,84,82,85,84
2611,74,80,86,90,92,85,84
2612,73,82,82,84,82,85,84
2613,96,80,87,90,90,82,93
2614,73,82,82,84,82,85,84
2615,95,79,82,85,80,85,83
2616,83,75,84,85,78,84,86
2617,83,75,84,85,78,84,86
2618,73,82,81,85,82,86,83
2619,88,87,79,79,88,95,82
2620,74,86,81,92,78,90,87
2621,86,87,78,84,86,86,77
2622,95,79,82,85,80,85,83
2623,73,82,82,84,82,85,84
2624,87,89,94,89,91,82,74
2625,86,87,78,84,86,86,77
2626,95,79,82,85,80,85,83
2627,73,82,82,84,82,85,84
2628,95,79,82,85,80,85,83
2629,83,73,88,90,88,84,87
2630,87,89,81,83,85,83,89
2631,97,90,92,90,73,84,93
2632,96,80,81,84,82,88,83
2633,88,93,90,82,82,79,86
2634,73,82,82,84,82,85,84
2635,73,82,82,84,82,85,84
2636,74,80,86,90,92,85,84
2637,73,82,82,84,82,85,84
2638,95,79,82,85,80,85,83
2639,86,90,79,92,80,90,84
2640,86,84,84,90,95,85,81
2641,97,79,82,81,82,91,85
2642,87,88,74,84,87,79,83
2643,73,82,82,84,82,85,84
2644,73,82,82,84,82,85,84
2645,87,92,73,92,82,84,87
2646,73,82,82,84,82,85,84
2647,96,77,86,91,90,85,84
2648,96,81,76,85,82,79,86
2649,96,81,76,85,82,79,86
2650,95,79,82,85,80,85,83
2651,87,92,73,92,82,84,87
2652,98,86,94,76,82,90,87
2653,86,84,84,90,95,85,81
2654,88,97,89,90,78,84,90
2655,97,85,95,80,80,84,85
2656,96,77,86,91,90,85,84
2657,73,82,82,84,82,85,84
2658,86,87,80,86,83,86,75
2659,86,87,79,85,85,86,80
2660,73,82,82,84,82,85,84
2661,73,82,82,84,82,85,84
2662,73,82,82,84,82,85,84
2663,73,82,82,84,82,85,84
2664,73,82,82,84,82,85,84
2665,96,81,86,81,82,87,88
2666,73,82,82,84,82,85,84
2667,97,85,95,80,80,84,85
2668,95,79,82,85,80,85,83
2669,87,90,89,83,82,82,78
2670,83,75,84,85,78,84,86
2671,73,82,82,84,82,85,84
2672,87,88,74,84,87,79,83
2673,87,95,88,91,78,87,81
2674,83,75,84,85,78,84,86
2675,73,82,82,84,82,85,84
2676,73,82,82,84,82,85,84
2677,73,82,82,84,82,85,84
2678,97,81,76,84,83,80,85
2679,96,81,76,85,82,79,86
2680,88,92,92,79,84,84,82
2681,73,82,81,85,82,86,83
2682,83,75,84,85,78,84,86
2683,95,79,82,85,80,85,83
2684,95,80,82,86,80,86,83
2685,86,90,79,92,80,90,84
2686,87,88,74,84,87,79,83
2687,73,82,82,84,82,85,84
2688,87,90,89,83,82,82,78
2689,73,82,82,84,82,85,84
2690,73,82,82,84,82,85,84
2691,95,79,82,85,80,85,83
2692,73,82,82,84,82,85,84
2693,88,87,79,79,88,95,82
2694,86,90,79,92,80,90,84
2695,87,95,88,91,78,87,81
2696,73,87,82,93,76,90,82
2697,83,75,84,85,78,84,86
2698,83,75,84,85,78,84,86
2699,95,79,82,85,80,85,83
2700,95,79,82,85,80,85,83
2701,86,87,80,86,83,87,76
2702,95,79,82,85,80,85,83
2703,73,82,82,84,82,85,84
2704,95,79,82,85,80,85,83
2705,73,82,82,84,82,85,84
2706,96,77,86,91,90,85,84
2707,73,82,82,84,82,85,84
2708,86,87,78,84,86,86,77
2709,73,82,82,84,82,85,84
2710,86,90,79,92,80,90,84
2711,95,79,82,85,80,85,83
2712,96,81,76,85,82,79,86
2713,87,88,74,84,87,79,83
2714,87,88,74,84,87,79,83
2715,87,88,74,84,87,79,83
2716,87,88,74,84,87,79,83
2717,87,88,74,84,87,79,83
2718,95,79,82,85,80,85,83
2719,87,88,74,84,87,79,83
2720,95,79,82,85,80,85,83
2721,87,88,74,84,87,79,83
2722,87,88,74,84,87,79,83
2723,95,79,82,85,80,85,83
2724,95,79,82,85,80,85,83
2725,96,81,76,85,82,79,86
2726,95,79,82,85,80,85,83
2727,95,79,82,85,80,85,83
2728,95,79,82,85,80,85,83
2729,96,79,82,84,81,86,84
2730,95,79,82,85,80,85,83
2731,95,79,82,85,80,85,83
2732,88,87,79,79,88,95,82
2733,74,80,86,90,92,85,84
2734,87,93,93,96,88,86,82
2735,86,90,79,92,80,90,84
2736,83,75,84,85,78,84,86
2737,96,77,86,91,90,85,84
2738,95,83,82,93,76,90,86
2739,88,93,90,82,82,79,87
2740,88,93,90,82,82,79,87
2741,95,79,82,85,80,85,83
2742,87,87,79,84,86,89,80
2743,95,79,82,85,80,85,83
2744,87,95,88,91,78,87,81
2745,86,87,78,84,86,86,77
2746,87,88,74,84,87,79,83
2747,86,91,90,83,82,81,77
2748,86,91,90,83,82,81,77
2749,86,91,90,83,82,81,77
2750,86,91,90,83,82,81,77
2751,86,90,79,92,80,90,84
2752,73,82,82,84,82,85,84
2753,74,84,85,81,84,88,88
2754,87,86,88,86,97,88,86
2755,74,86,91,83,80,81,81
2756,86,87,78,84,86,86,77
2757,73,82,82,84,82,85,84
2758,88,97,82,91,79,80,84
2759,87,93,80,91,80,88,93
2760,97,79,82,81,82,91,85
2761,83,75,84,85,78,84,86
2762,73,82,82,84,82,85,84
2763,73,82,82,84,82,85,84
2764,73,82,82,84,82,85,84
2765,86,85,85,89,95,85,80
2766,96,77,86,91,90,85,84
2767,87,95,88,91,78,87,81
2768,95,79,82,85,80,85,83
2769,96,77,86,91,90,85,84
2770,95,79,82,85,80,85,83
2771,73,82,82,84,82,85,84
2772,86,90,79,92,80,90,84
2773,86,90,79,92,80,90,84
2774,73,83,82,85,81,86,79
2775,96,77,86,91,90,85,84
2776,73,82,81,85,82,86,83
2777,73,82,82,84,82,85,84
2778,87,87,79,80,87,92,82
2779,73,82,82,84,82,85,84
2780,73,82,82,84,82,85,84
2781,83,75,84,85,78,84,86
2782,74,86,81,92,78,90,87
2783,88,95,84,87,82,91,97
2784,73,82,82,84,82,85,84
2785,87,88,74,84,87,79,83
2786,87,88,74,84,87,79,83
2787,87,88,74,84,87,79,83
2788,86,90,79,92,80,90,84
2789,87,87,79,82,87,90,79
2790,83,75,84,85,78,84,86
2791,86,87,78,84,86,86,77
2792,95,79,82,85,80,85,83
2793,83,75,84,85,78,84,86
2794,73,82,82,84,82,85,84
2795,96,79,82,84,81,86,82
2796,95,79,82,85,80,85,83
2797,95,79,82,85,80,85,83
2798,73,82,82,84,82,85,84
2799,96,81,76,85,82,79,86
2800,87,88,74,84,87,79,83
2801,73,82,82,84,82,85,84
2802,95,79,82,85,80,85,83
2803,87,92,83,88,82,93,88
2804,75,84,95,87,90,82,83
2805,74,80,86,91,92,86,84
2806,95,79,82,85,80,85,83
2807,74,80,86,91,92,86,84
2808,88,87,79,79,88,95,82
2809,74,82,81,83,83,87,83
2810,87,88,74,84,87,79,83
2811,97,85,95,80,80,84,85
2812,97,85,95,80,80,84,85
2813,87,95,88,91,78,87,81
2814,73,82,82,84,82,85,84
2815,95,79,82,85,80,85,83
2816,96,77,86,91,90,85,84
2817,74,80,86,90,92,85,84
2818,97,79,82,81,82,91,85
2819,73,82,82,84,82,85,84
2820,96,77,86,91,90,85,84
2821,95,79,82,85,80,85,83
2822,73,82,83,84,83,84,83
2823,95,79,82,85,80,85,83
2824,74,86,91,83,80,81,81
2825,74,86,91,83,80,81,81
2826,74,80,86,90,92,85,84
2827,87,88,83,81,87,88,85
2828,86,86,80,84,85,86,80
2829,95,79,83,85,81,84,82
2830,87,89,73,85,86,80,83
2831,89,89,82,75,90,97,86
2832,88,91,75,83,87,77,92
2833,88,91,75,83,87,77,92
2834,87,92,73,92,82,84,87
2835,87,92,73,92,82,84,87
2836,73,82,82,84,82,85,84
2837,88,92,92,79,84,84,82
2838,74,80,86,90,92,85,84
2839,95,79,82,85,80,85,83
2840,73,82,82,84,82,85,84
2841,86,87,78,84,86,86,77
2842,74,80,86,90,92,85,84
2843,73,82,82,84,82,85,84
2844,74,87,91,84,78,82,77
2845,95,79,82,85,80,85,83
2846,83,75,84,85,78,84,86
2847,95,79,82,85,80,85,83
2848,89,99,93,86,79,87,95
2849,86,91,80,93,79,91,79
2850,95,79,82,85,80,85,83
2851,74,80,86,90,92,85,84
2852,74,80,86,90,92,85,84
2853,86,86,80,84,85,86,80
2854,86,86,80,84,85,86,80
2855,95,79,82,85,80,85,83
2856,96,83,91,84,78,81,80
2857,73,82,82,84,82,85,84
2858,83,75,84,85,78,84,86
2859,74,80,86,90,92,85,84
2860,73,82,82,84,82,85,84
2861,73,82,82,84,82,85,84
2862,86,87,78,84,86,86,77
2863,73,82,82,84,82,85,84
2864,73,82,82,84,82,85,84
2865,73,82,82,84,82,85,84
2866,87,86,79,83,86,87,80
2867,96,77,86,91,90,85,84
2868,95,79,82,85,80,85,83
2869,95,79,82,85,80,85,83
2870,73,82,82,84,82,85,84
2871,74,86,81,92,78,90,87
2872,86,87,79,85,85,86,80
2873,86,85,85,89,96,86,79
2874,74,80,86,90,92,85,84
2875,74,80,86,90,92,85,84
2876,86,91,90,83,82,81,77
2877,86,87,79,85,85,86,80
2878,96,79,82,84,81,86,82
2879,87,90,89,83,82,82,78
2880,87,90,89,83,82,82,78
2881,87,90,89,83,82,82,78
2882,75,82,90,86,94,87,89
2883,87,91,89,83,82,82,77
2884,86,91,80,93,79,91,79
2885,97,79,82,81,82,91,85
2886,73,82,82,84,82,85,84
2887,73,82,82,84,82,85,84
2888,87,95,89,91,76,87,77
2889,73,82,82,84,82,85,84
2890,73,82,82,84,82,85,84
2891,73,82,82,84,82,85,84
2892,73,82,82,84,82,85,84
2893,83,75,84,85,78,84,86
2894,96,77,86,91,90,85,84
2895,73,83,82,85,81,86,79
2896,73,82,82,84,82,85,84
2897,87,90,89,83,82,82,78
2898,73,82,82,84,82,85,84
2899,74,86,81,92,78,90,87
2900,88,91,85,79,87,87,95
2901,74,80,86,90,92,85,84
2902,74,84,85,81,84,88,88
2903,87,86,79,83,86,87,80
2904,73,82,83,84,83,84,83
2905,95,79,82,85,80,85,83
2906,87,92,73,92,82,84,87
2907,73,82,82,84,82,85,84
2908,75,84,76,84,84,79,87
2909,83,75,84,85,78,84,86
2910,96,77,86,91,90,85,84
2911,73,82,82,84,82,85,84
2912,73,82,82,84,82,85,84
2913,86,87,78,84,86,86,77
2914,87,92,73,92,82,84,87
2915,86,90,79,92,80,90,84
2916,86,87,78,84,86,86,77
2917,87,93,90,83,80,80,82
2918,87,93,90,83,80,80,82
2919,88,89,82,79,88,91,84
2920,73,82,82,84,82,85,84
2921,87,90,89,83,82,82,78
2922,87,90,89,83,82,82,78
2923,87,90,89,83,82,82,78
2924,87,92,73,92,82,84,87
2925,87,90,89,83,82,82,78
2926,73,82,82,84,82,85,84
2927,87,88,74,84,87,79,83
2928,73,82,82,84,82,85,84
2929,95,79,82,85,80,85,83
2930,86,84,84,90,95,85,81
2931,95,79,82,85,80,85,83
2932,88,93,92,78,85,87,82
2933,73,82,82,84,82,85,84
2934,86,87,78,84,86,86,77
2935,83,75,84,85,78,84,86
2936,96,77,86,91,90,85,84
2937,86,90,79,92,80,90,84
2938,73,82,82,84,82,85,84
2939,86,87,78,84,86,86,77
2940,86,90,79,92,80,90,84
2941,73,82,82,84,82,85,84
2942,73,82,82,84,82,85,84
2943,73,82,82,84,82,85,84
2944,95,79,82,85,80,85,83
2945,96,81,76,85,82,79,86
2946,95,79,82,85,80,85,83
2947,86,90,79,92,80,90,84
2948,87,88,74,84,87,79,83
2949,87,88,74,84,87,79,83
2950,87,88,74,84,87,79,83
2951,73,83,82,85,81,86,79
2952,74,86,91,83,80,81,81
2953,87,88,74,84,87,79,83
2954,95,79,82,85,80,85,83
2955,96,77,86,91,90,85,84
2956,88,91,75,83,87,77,92
2957,86,86,80,84,85,86,80
2958,87,88,74,84,87,79,83
2959,87,88,74,84,87,79,83
2960,95,79,82,85,80,85,83
2961,74,86,91,83,80,81,81
2962,83,75,84,85,78,84,86
2963,95,79,82,85,80,85,83
2964,87,89,81,83,85,83,89
2965,96,82,83,84,80,83,92
2966,88,87,79,79,88,95,82
2967,82,75,85,85,78,84,85
2968,87,88,83,81,87,88,85
2969,83,75,84,85,78,84,86
2970,73,82,82,84,82,85,84
2971,95,79,82,85,80,85,83
2972,95,79,82,85,80,85,83
2973,95,79,82,85,80,85,83
2974,95,79,82,85,80,85,83
2975,95,79,82,85,80,85,83
2976,87,89,83,98,90,91,84
2977,83,75,84,85,78,84,86
2978,96,77,86,91,90,85,84
2979,73,82,82,84,82,85,84
2980,95,79,82,85,80,85,83
2981,95,79,83,85,81,84,82
2982,73,82,82,84,82,85,84
2983,73,82,82,84,82,85,84
2984,95,79,82,85,80,85,83
2985,73,82,83,84,83,84,83
2986,88,87,79,79,88,95,82
2987,86,90,79,92,80,90,84
2988,86,90,79,92,80,90,84
2989,95,79,82,85,80,85,83
2990,88,91,75,83,87,77,92
2991,73,82,82,84,82,85,84
2992,83,75,84,85,78,84,86
2993,96,79,82,84,81,86,82
2994,74,86,92,83,80,81,80
2995,86,90,79,92,80,90,84
2996,86,90,79,92,80,90,84
2997,73,82,82,84,82,85,84
2998,86,87,81,84,85,85,79
2999,83,75,84,85,78,84,86
3000,73,82,82,84,82,85,84
3001,73,82,82,84,82,85,84
3002,97,84,87,80,82,85,97
3003,73,82,82,84,82,85,84
3004,95,79,82,85,80,85,83
3005,74,80,86,90,92,85,84
3006,86,86,80,84,85,86,80
3007,86,90,79,92,80,90,84
3008,95,79,82,85,80,85,83
3009,86,87,78,84,86,86,77
3010,73,82,82,84,82,85,84
3011,73,82,82,84,82,85,84
3012,74,84,83,83,82,83,93
3013,88,86,78,90,97,79,84
3014,87,95,88,91,78,87,81
3015,83,75,84,85,78,84,86
3016,86,87,78,84,86,86,77
3017,87,88,74,84,87,79,83
3018,95,79,82,85,80,85,83
3019,95,79,82,85,80,85,83
3020,95,79,82,85,80,85,83
3021,73,82,82,84,82,85,84
3022,73,82,82,84,82,85,84
3023,73,82,83,84,83,84,83
3024,73,82,82,84,82,85,84
3025,74,82,82,84,82,85,83
3026,74,80,86,90,92,85,84
3027,73,82,82,84,82,85,84
3028,95,79,82,85,80,85,83
3029,96,77,86,91,90,85,84
3030,73,82,82,84,82,85,84
3031,96,77,86,91,90,85,84
3032,73,82,82,84,82,85,84
3033,86,90,79,92,80,90,84
3034,86,90,79,92,80,90,84
3035,74,80,86,90,92,85,84
3036,97,86,95,81,78,84,81
3037,73,82,82,84,82,85,84
3038,74,80,86,90,92,85,84
3039,74,86,91,83,80,81,81
3040,83,73,88,90,88,84,87
3041,73,82,82,84,82,85,84
3042,73,82,82,84,82,85,84
3043,73,82,82,84,82,85,84
3044,73,82,82,84,82,85,84
3045,87,95,88,91,78,87,81
3046,97,80,81,80,84,94,84
3047,73,82,82,84,82,85,84
3048,73,82,82,84,82,85,84
3049,73,80,87,89,93,84,83
3050,73,82,82,84,82,85,84
3051,87,88,74,84,87,79,83
3052,95,79,82,85,80,85,83
3053,86,87,79,85,85,86,80
3054,74,80,86,89,92,85,84
3055,95,79,82,85,80,85,83
3056,83,75,84,85,78,84,86
3057,73,82,82,84,82,85,84
3058,73,82,82,84,82,85,84
3059,73,82,82,84,82,85,84
3060,73,82,82,84,82,85,84
3061,83,75,84,85,78,84,86
3062,95,79,82,85,80,85,83
3063,95,79,82,85,80,85,83
3064,95,79,82,85,80,85,83
3065,95,79,82,85,80,85,83
3066,73,82,83,84,83,84,83
3067,73,82,82,84,82,85,84
3068,86,87,78,84,86,86,77
3069,86,91,90,83,82,81,77
3070,73,82,82,84,82,85,84
3071,88,92,92,79,84,84,82
3072,95,79,82,85,80,85,83
3073,73,82,82,84,82,85,84
3074,87,87,78,83,87,87,76
3075,73,82,83,84,83,84,83
3076,96,77,86,91,90,85,84
3077,73,82,82,84,82,85,84
3078,95,79,82,85,80,85,83
3079,74,86,81,92,78,90,87
3080,73,82,82,84,82,85,84
3081,86,87,79,85,85,86,80
3082,73,82,82,84,82,85,84
3083,73,83,82,86,80,86,79
3084,73,82,82,84,82,85,84
3085,88,93,93,78,85,85,83
3086,73,82,83,84,83,84,83
3087,74,80,86,90,92,85,84
3088,83,77,85,84,78,82,95
3089,97,79,82,81,82,91,85
3090,73,82,82,84,82,85,84
3091,88,87,78,78,89,97,81
3092,73,82,82,84,82,85,84
3093,73,82,82,84,82,85,84
3094,83,75,84,85,78,84,86
3095,73,82,82,84,82,85,84
3096,73,82,82,84,82,85,84
3097,74,86,91,83,80,81,81
3098,87,88,83,81,87,88,85
3099,73,82,82,84,82,85,84
3100,74,84,85,81,84,88,88
3101,73,82,82,84,82,85,84
3102,86,86,80,84,85,86,80
3103,73,82,82,84,82,85,84
3104,87,88,83,81,87,88,85
3105,73,82,82,84,82,85,84
3106,83,75,84,85,78,84,86
3107,97,84,87,80,82,85,97
3108,74,86,81,93,77,91,87
3109,95,79,82,85,80,85,83
3110,73,82,82,84,82,85,84
3111,73,82,82,84,82,85,84
3112,83,75,84,85,78,84,86
3113,73,82,82,84,82,85,84
3114,86,87,78,84,86,86,77
3115,73,82,82,84,82,85,84
3116,83,80,94,85,74,81,79
3117,73,82,82,84,82,85,84
3118,73,82,82,84,82,85,84
3119,73,82,82,84,82,85,84
3120,86,87,78,84,86,86,77
3121,95,79,82,85,80,85,83
3122,88,91,84,80,87,86,94
3123,73,82,82,84,82,85,84
3124,73,82,82,84,82,85,84
3125,86,87,78,84,86,86,77
3126,73,82,82,84,82,85,84
3127,73,82,82,84,82,85,84
3128,73,82,83,84,83,84,83
3129,87,90,89,83,82,82,78
3130,73,82,82,84,82,85,84
3131,96,77,86,90,91,86,83
3132,83,75,84,85,78,84,86
3133,73,82,82,84,82,85,84
3134,73,82,82,84,82,85,84
3135,86,90,79,92,80,90,84
3136,86,90,79,92,80,90,84
3137,87,88,74,84,87,79,83
3138,86,84,84,90,95,85,81
3139,87,88,83,81,87,88,85
3140,96,83,91,84,78,81,80
3141,73,82,82,84,82,85,84
3142,95,79,82,85,80,85,83
3143,73,82,82,84,82,85,84
3144,73,82,82,84,82,85,84
3145,88,87,79,79,88,95,82
3146,73,82,82,84,82,85,84
3147,73,82,82,84,82,85,84
3148,87,88,74,84,87,79,83
3149,73,82,82,84,82,85,84
3150,73,82,82,84,82,85,84
3151,86,90,79,92,80,90,84
3152,73,82,82,84,82,85,84
3153,73,82,82,84,82,85,84
3154,73,82,82,84,82,85,84
3155,73,82,82,84,82,85,84
3156,73,82,82,84,82,85,84
3157,96,77,86,91,90,85,84
3158,86,87,78,84,86,86,77
3159,83,79,84,92,73,89,90
3160,95,79,82,85,80,85,83
3161,73,83,82,85,81,86,79
3162,86,90,79,92,80,90,84
3163,95,79,82,85,80,85,83
3164,95,79,82,85,80,85,83
3165,95,79,82,85,80,85,83
3166,95,79,82,85,80,85,83
3167,95,79,82,85,80,85,83
3168,86,86,80,84,85,86,80
3169,86,87,78,84,86,86,77
3170,86,90,79,92,80,90,84
3171,95,79,82,85,80,85,83
3172,95,79,82,85,80,85,83
3173,95,79,82,85,80,85,83
3174,95,79,82,85,80,85,83
3175,95,79,82,85,80,85,83
3176,96,77,86,91,90,85,84
3177,73,82,82,84,82,85,84
3178,73,82,82,84,82,85,84
3179,95,80,83,86,79,85,79
3180,95,79,82,85,80,85,83
3181,86,90,79,92,80,90,84
3182,73,82,82,84,82,85,84
3183,73,82,81,85,82,86,83
3184,73,82,82,84,82,85,84
3185,95,79,82,85,80,85,83
3186,95,79,82,85,80,85,83
3187,83,75,84,85,78,84,86
3188,87,95,88,91,78,87,81
3189,75,88,95,96,85,86,85
3190,95,79,82,85,80,85,83
3191,74,80,86,90,92,85,84
3192,73,82,82,84,82,85,84
3193,83,73,88,90,88,84,87
3194,73,82,81,85,82,86,83
3195,95,79,82,85,80,85,83
3196,96,81,76,85,82,79,86
3197,87,91,89,84,81,82,73
3198,83,80,94,85,74,81,79
3199,87,95,88,91,78,87,81
3200,96,83,91,84,78,81,80
3201,88,89,89,85,97,85,95
3202,73,82,82,84,82,85,84
3203,73,82,82,84,82,85,84
3204,73,83,82,85,81,86,79
3205,87,93,73,93,82,85,86
3206,87,90,89,83,82,82,78
3207,96,83,91,84,78,81,80
3208,95,79,82,85,80,85,83
3209,73,82,82,84,82,85,84
3210,86,87,78,84,86,86,77
3211,88,92,92,79,84,84,82
3212,87,88,74,84,87,79,83
3213,86,87,78,84,86,86,77
3214,95,79,82,85,80,85,83
3215,87,90,89,83,82,82,78
3216,96,77,86,91,90,85,84
3217,74,84,85,81,84,88,88
3218,95,79,82,85,80,85,83
3219,88,87,79,79,88,95,82
3220,73,82,82,84,82,85,84
3221,73,82,82,84,82,85,84
3222,95,79,82,85,80,85,83
3223,86,90,79,92,80,90,84
3224,86,87,79,85,85,86,80
3225,74,84,83,83,82,83,93
3226,87,88,74,84,87,79,83
3227,73,82,82,84,82,85,84
3228,73,82,82,84,82,85,84
3229,86,87,78,84,86,86,77
3230,73,82,82,84,82,85,84
3231,83,75,84,85,78,84,86
3232,88,93,90,82,82,79,87
3233,95,80,83,86,79,85,79
3234,95,79,82,85,80,85,83
3235,86,87,78,84,86,86,77
3236,73,83,82,85,81,86,79
3237,87,89,73,85,86,80,83
3238,95,79,82,85,80,85,83
3239,83,73,88,90,88,84,87
3240,83,75,84,85,78,84,86
3241,95,79,82,85,80,85,83
3242,87,90,89,83,82,82,78
3243,86,86,80,84,85,86,80
3244,73,82,82,84,82,85,84
3245,95,79,82,85,80,85,83
3246,74,86,91,83,80,81,81
3247,87,86,79,83,86,87,80
3248,87,95,88,91,78,87,81
3249,83,75,84,85,78,84,86
3250,86,90,79,92,80,90,84
3251,73,82,82,84,82,85,84
3252,96,77,86,91,90,85,84
3253,95,79,82,85,80,85,83
3254,95,79,82,85,80,85,83
3255,95,80,83,86,79,85,79
3256,95,79,82,85,80,85,83
3257,83,75,84,85,78,84,86
3258,96,82,83,84,80,83,92
3259,86,87,78,84,86,86,77
3260,73,83,82,85,81,86,79
3261,73,82,82,84,82,85,84
3262,73,82,82,84,82,85,84
3263,73,82,82,84,82,85,84
3264,88,88,83,77,89,95,87
3265,73,82,82,84,82,85,84
3266,73,87,82,93,76,91,82
3267,73,83,82,85,81,86,79
3268,73,82,82,84,82,85,84
3269,83,75,84,85,78,84,86
3270,86,87,78,84,86,86,77
3271,86,87,81,84,85,85,79
3272,88,91,75,83,87,77,92
3273,95,79,82,85,80,85,83
3274,73,82,83,84,83,84,83
3275,83,73,88,90,88,84,87
3276,87,88,74,84,87,79,83
3277,88,88,83,77,89,95,87
3278,87,88,74,84,87,79,83
3279,73,82,82,84,82,85,84
3280,86,91,80,93,79,91,79
3281,95,79,82,85,80,85,83
3282,73,82,82,84,82,85,84
3283,87,88,74,84,87,79,83
3284,73,82,82,84,82,85,84
3285,96,77,86,91,90,85,84
3286,87,89,81,83,85,83,89
3287,86,90,79,92,80,90,84
3288,86,87,78,84,86,86,77
3289,74,80,86,90,92,85,84
3290,96,77,86,91,90,85,84
3291,73,82,82,84,82,85,84
3292,73,82,82,84,82,85,84
3293,95,79,82,85,80,85,83
3294,82,76,85,86,76,85,82
3295,83,75,84,85,78,84,86
3296,86,87,80,86,83,86,75
3297,86,86,80,84,85,86,80
3298,87,93,93,79,84,84,81
3299,86,87,81,84,85,85,79
3300,87,84,84,89,95,85,81
3301,86,87,80,85,83,86,76
3302,74,86,81,92,78,90,87
3303,73,82,82,84,82,85,84
3304,86,91,90,83,82,81,77
3305,86,86,80,84,85,86,80
3306,73,82,82,84,82,85,84
3307,87,89,81,83,85,83,89
3308,86,84,84,90,95,85,81
3309,73,82,83,84,83,84,83
3310,73,82,82,84,82,85,84
3311,73,82,82,84,82,85,84
3312,86,87,79,85,85,86,80
3313,83,75,84,85,78,84,86
3314,73,82,82,84,82,85,84
3315,74,82,81,83,83,87,83
3316,87,90,89,83,82,82,78
3317,95,79,82,85,80,85,83
3318,73,82,81,85,82,86,83
3319,95,79,82,85,80,85,83
3320,95,79,82,85,80,85,83
3321,88,92,92,79,84,84,82
3322,87,88,83,81,87,88,85
3323,95,79,82,85,80,85,83
3324,95,79,82,85,80,85,83
3325,96,79,82,84,81,86,84
3326,96,77,86,91,90,85,84
3327,95,79,82,85,80,85,83
3328,97,79,82,81,82,91,85
3329,97,79,82,81,82,91,85
3330,97,79,82,81,82,91,85
3331,97,79,82,81,82,91,85
3332,88,87,79,79,88,95,82
3333,88,91,84,80,87,86,94
3334,73,82,82,84,82,85,84
3335,74,86,81,92,78,90,87
3336,74,86,91,83,80,81,81
3337,74,86,91,83,80,81,81
3338,87,93,93,79,84,84,81
3339,83,75,84,85,78,84,86
3340,73,82,82,84,82,85,84
3341,74,86,81,92,78,90,87
3342,83,75,84,85,78,84,86
3343,73,82,82,84,82,85,84
3344,87,88,83,81,87,88,85
3345,73,83,82,85,81,86,79
3346,86,84,84,90,95,85,81
3347,73,82,82,84,82,85,84
